"col0","col1","col2","col3","col4","col5","col6","col7","col8","col9","col10","col11","col12","col13","col14","col15","col16","col17","col18","col19","col20","col21","col22","col23","col24","col25","col26","col27","col28","col29","col30","col31","col32","col33","col34"
"llm_build_ernie4_5","void",2,107,80,7,71,6,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,"llm_build_ernie4_5","src/models/ernie4-5.cpp"
"llm_build_ernie4_5_moe","void",2,146,113,9,90,6,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,"llm_build_ernie4_5_moe","src/models/ernie4-5-moe.cpp"
"llm_build_hunyuan_moe","void",2,152,115,10,80,3,154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"llm_build_hunyuan_moe","src/models/hunyuan-moe.cpp"
"llm_build_hunyuan_dense","void",2,130,99,8,76,3,132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"llm_build_hunyuan_dense","src/models/hunyuan-dense.cpp"
"llm_build_smollm3","void",2,126,96,7,76,3,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"llm_build_smollm3","src/models/smollm3.cpp"
"llm_build_openai_moe_iswa","void",2,121,92,8,66,3,123,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"llm_build_openai_moe_iswa","src/models/openai-moe-iswa.cpp"
"llm_build_falcon_h1","void",2,109,70,8,61,6,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,"llm_build_falcon_h1","src/models/falcon-h1.cpp"
"llm_graph_context_mamba","void",1,1,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"llm_graph_context_mamba","src/models/graph-context-mamba.cpp"
"build_mamba2_layer","ggml_tensor *",5,138,77,30,55,150,283,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,146,146,"build_mamba2_layer","src/models/graph-context-mamba.cpp"
"build_mamba_layer","ggml_tensor *",5,140,77,35,58,9,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,"build_mamba_layer","src/models/graph-context-mamba.cpp"
"llm_build_lfm2","void",2,48,35,0,32,8,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,6,"llm_build_lfm2","src/models/lfm2.cpp"
"build_shortconv_block","ggml_tensor *",3,60,43,5,43,114,173,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,114,114,"build_shortconv_block","src/models/lfm2.cpp"
"build_attn_block","ggml_tensor *",4,39,30,2,23,77,112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,74,74,"build_attn_block","src/models/lfm2.cpp"
"build_dense_feed_forward","ggml_tensor *",2,10,10,0,8,63,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,63,63,"build_dense_feed_forward","src/models/lfm2.cpp"
"build_moe_feed_forward","ggml_tensor *",2,7,7,0,2,55,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,55,55,"build_moe_feed_forward","src/models/lfm2.cpp"
"llm_build_grovemoe","void",2,137,95,9,69,6,141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,"llm_build_grovemoe","src/models/grovemoe.cpp"
"llm_build_apertus","void",2,121,78,8,74,5,125,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,"llm_build_apertus","src/models/apertus.cpp"
"llm_build_minimax_m2","void",2,121,85,6,60,4,124,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,"llm_build_minimax_m2","src/models/minimax-m2.cpp"
"llm_build_cogvlm","void",2,98,73,5,63,4,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,"llm_build_cogvlm","src/models/cogvlm.cpp"
"buft_supported","bool",3,26,22,3,17,6681,6705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6681,6681,"buft_supported","src/llama-model.cpp"
"make_gpu_buft_list","buft_list_t",3,43,35,3,24,381,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,381,381,"make_gpu_buft_list","src/llama-model.cpp"
"make_cpu_buft_list","buft_list_t",3,60,44,10,48,319,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,319,319,"make_cpu_buft_list","src/llama-model.cpp"
"select_weight_buft","ggml_backend_buffer_type_t",4,12,11,0,14,305,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,305,305,"select_weight_buft","src/llama-model.cpp"
"select_weight_buft","ggml_backend_buffer_type_t",4,12,11,0,14,305,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,305,305,"select_weight_buft","src/llama-model.cpp"
"weight_buft_supported","bool",5,135,125,6,119,165,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,165,165,"weight_buft_supported","src/llama-model.cpp"
"llama_rope_scaling_type_from_string","llama_rope_scaling_type",1,9,8,0,10,154,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,154,154,"llama_rope_scaling_type_from_string","src/llama-model.cpp"
"llama_expert_gating_func_name","const char *",1,7,7,0,9,135,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,135,135,"llama_expert_gating_func_name","src/llama-model.cpp"
"softmax","vector<float, allocator<float>>",1,19,18,1,22,38,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,38,"softmax","tools/perplexity/perplexity.cpp"
"softmax","vector<float, allocator<float>>",1,19,18,1,22,843,861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,843,843,"softmax","tools/imatrix/imatrix.cpp"
"llama_model_quantize_impl","void",3,523,400,56,437,533,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,533,533,"llama_model_quantize_impl","src/llama-quant.cpp"
"llama_tensor_quantize_impl","size_t",9,53,49,2,29,479,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,479,479,"llama_tensor_quantize_impl","src/llama-quant.cpp"
"llama_tensor_get_type","ggml_type",4,300,262,31,274,178,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,178,178,"llama_tensor_get_type","src/llama-quant.cpp"
"llama_tensor_dequantize_impl","void",5,71,63,5,60,109,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,106,106,"llama_tensor_dequantize_impl","src/llama-quant.cpp"
"remap_imatrix","string",2,21,18,0,21,57,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57,57,"remap_imatrix","src/llama-quant.cpp"
"remap_layer","string",4,27,22,1,24,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,29,"remap_layer","src/llama-quant.cpp"
"zeros","void",2,6,6,0,7,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,22,"zeros","src/llama-quant.cpp"
"zeros","void",2,6,6,0,7,31,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,31,31,"zeros","tools/export-lora/export-lora.cpp"
"zeros","void",2,6,6,0,7,187,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,187,187,"zeros","tools/gguf-split/gguf-split.cpp"
"quantize_state_impl","void",2,4,4,0,2,103,103,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,100,100,"quantize_state_impl","src/llama-quant.cpp"
"llama_sampler_infill_free","void",1,3,3,0,3,2596,2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2596,2596,"llama_sampler_infill_free","src/llama-sampling.cpp"
"llama_sampler_infill_clone","llama_sampler *",1,4,4,0,3,2591,2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2591,2591,"llama_sampler_infill_clone","src/llama-sampling.cpp"
"llama_sampler_infill_apply","void",2,182,123,9,137,2408,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2408,2408,"llama_sampler_infill_apply","src/llama-sampling.cpp"
"llama_sampler_infill_name","const char *",1,3,3,1,2,2404,2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2404,2404,"llama_sampler_infill_name","src/llama-sampling.cpp"
"llama_sampler_logit_bias_free","void",1,3,3,0,3,2366,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2366,2366,"llama_sampler_logit_bias_free","src/llama-sampling.cpp"
"llama_sampler_logit_bias_clone","llama_sampler *",1,4,4,0,3,2361,2364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2361,2361,"llama_sampler_logit_bias_clone","src/llama-sampling.cpp"
"llama_sampler_logit_bias_apply","void",2,32,25,2,33,2328,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2328,2328,"llama_sampler_logit_bias_apply","src/llama-sampling.cpp"
"llama_sampler_logit_bias_name","const char *",1,3,3,1,2,2324,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2324,2324,"llama_sampler_logit_bias_name","src/llama-sampling.cpp"
"llama_sampler_dry_free","void",1,3,3,0,3,2225,2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2225,2225,"llama_sampler_dry_free","src/llama-sampling.cpp"
"llama_sampler_dry_clone","llama_sampler *",1,19,13,2,11,2205,2223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2205,2205,"llama_sampler_dry_clone","src/llama-sampling.cpp"
"llama_sampler_dry_reset","void",1,6,6,0,6,2198,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2198,2198,"llama_sampler_dry_reset","src/llama-sampling.cpp"
"llama_sampler_dry_apply","void",2,207,115,72,126,1990,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1990,1990,"llama_sampler_dry_apply","src/llama-sampling.cpp"
"llama_sampler_dry_accept","void",2,8,7,0,7,1980,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1980,1980,"llama_sampler_dry_accept","src/llama-sampling.cpp"
"llama_sampler_dry_name","const char *",1,3,3,1,2,1976,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1976,1976,"llama_sampler_dry_name","src/llama-sampling.cpp"
"get_overlapping_token_sequences","void",4,41,39,1,44,1934,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1934,1934,"get_overlapping_token_sequences","src/llama-sampling.cpp"
"llama_sampler_top_n_sigma_free","void",1,3,3,0,3,1895,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1895,1895,"llama_sampler_top_n_sigma_free","src/llama-sampling.cpp"
"llama_sampler_top_n_sigma_clone","llama_sampler *",1,4,4,0,3,1890,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1890,1890,"llama_sampler_top_n_sigma_clone","src/llama-sampling.cpp"
"llama_sampler_top_n_sigma_apply","void",2,42,32,5,35,1847,1888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1847,1847,"llama_sampler_top_n_sigma_apply","src/llama-sampling.cpp"
"llama_sampler_top_n_sigma_name","const char *",1,3,3,1,2,1843,1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1843,1843,"llama_sampler_top_n_sigma_name","src/llama-sampling.cpp"
"llama_sampler_penalties_free","void",1,3,3,0,3,1804,1806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1804,1804,"llama_sampler_penalties_free","src/llama-sampling.cpp"
"llama_sampler_penalties_clone","llama_sampler *",1,17,13,1,7,1786,1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1786,1786,"llama_sampler_penalties_clone","src/llama-sampling.cpp"
"llama_sampler_penalties_reset","void",1,5,5,0,5,1780,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1780,1780,"llama_sampler_penalties_reset","src/llama-sampling.cpp"
"llama_sampler_penalties_apply","void",2,32,22,3,24,1747,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1747,1747,"llama_sampler_penalties_apply","src/llama-sampling.cpp"
"llama_sampler_penalties_accept","void",2,30,22,2,15,1716,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1716,1716,"llama_sampler_penalties_accept","src/llama-sampling.cpp"
"llama_sampler_penalties_name","const char *",1,3,3,1,2,1712,1714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1712,1712,"llama_sampler_penalties_name","src/llama-sampling.cpp"
"llama_sampler_init_grammar_impl","llama_sampler *",10,54,51,11,29,1624,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1614,1614,"llama_sampler_init_grammar_impl","src/llama-sampling.cpp"
"llama_sampler_grammar_free","void",1,9,7,0,7,1595,1603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1595,1595,"llama_sampler_grammar_free","src/llama-sampling.cpp"
"llama_sampler_grammar_clone","llama_sampler *",1,20,14,1,13,1574,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1574,1574,"llama_sampler_grammar_clone","src/llama-sampling.cpp"
"llama_sampler_grammar_reset","void",1,19,16,0,17,1554,1572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1554,1554,"llama_sampler_grammar_reset","src/llama-sampling.cpp"
"llama_sampler_grammar_apply","void",2,6,6,0,6,1534,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1534,1534,"llama_sampler_grammar_apply","src/llama-sampling.cpp"
"llama_sampler_grammar_accept_impl","void",2,6,6,0,6,1527,1532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1527,1527,"llama_sampler_grammar_accept_impl","src/llama-sampling.cpp"
"llama_sampler_grammar_name","const char *",1,3,3,1,2,1523,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1523,1523,"llama_sampler_grammar_name","src/llama-sampling.cpp"
"llama_sampler_mirostat_v2_free","void",1,3,3,0,3,1484,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1484,1484,"llama_sampler_mirostat_v2_free","src/llama-sampling.cpp"
"llama_sampler_mirostat_v2_clone","llama_sampler *",1,15,10,1,8,1468,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1468,1468,"llama_sampler_mirostat_v2_clone","src/llama-sampling.cpp"
"llama_sampler_mirostat_v2_reset","void",1,6,6,0,6,1461,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1461,1461,"llama_sampler_mirostat_v2_reset","src/llama-sampling.cpp"
"llama_sampler_mirostat_v2_apply","void",2,27,16,3,14,1433,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1433,1433,"llama_sampler_mirostat_v2_apply","src/llama-sampling.cpp"
"llama_sampler_mirostat_v2_name","const char *",1,3,3,1,2,1429,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1429,1429,"llama_sampler_mirostat_v2_name","src/llama-sampling.cpp"
"llama_sampler_mirostat_free","void",1,3,3,0,3,1385,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1385,1385,"llama_sampler_mirostat_free","src/llama-sampling.cpp"
"llama_sampler_mirostat_reset","void",1,6,6,0,6,1378,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1378,1378,"llama_sampler_mirostat_reset","src/llama-sampling.cpp"
"llama_sampler_mirostat_clone","llama_sampler *",1,14,10,1,8,1363,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1363,1363,"llama_sampler_mirostat_clone","src/llama-sampling.cpp"
"llama_sampler_mirostat_apply","void",2,35,23,3,24,1327,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1327,1327,"llama_sampler_mirostat_apply","src/llama-sampling.cpp"
"llama_sampler_mirostat_name","const char *",1,3,3,1,2,1323,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1323,1323,"llama_sampler_mirostat_name","src/llama-sampling.cpp"
"llama_sampler_xtc_reset","void",1,5,5,0,5,1275,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1275,1275,"llama_sampler_xtc_reset","src/llama-sampling.cpp"
"llama_sampler_xtc_free","void",1,3,3,0,3,1271,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1271,1271,"llama_sampler_xtc_free","src/llama-sampling.cpp"
"llama_sampler_xtc_clone","llama_sampler *",1,13,9,1,7,1257,1269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1257,1257,"llama_sampler_xtc_clone","src/llama-sampling.cpp"
"llama_sample_xtc_apply","void",2,32,26,0,26,1224,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1224,1224,"llama_sample_xtc_apply","src/llama-sampling.cpp"
"llama_sampler_xtc_name","const char *",1,3,3,1,2,1220,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1220,1220,"llama_sampler_xtc_name","src/llama-sampling.cpp"
"llama_sampler_temp_ext_free","void",1,3,3,0,3,1183,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1183,1183,"llama_sampler_temp_ext_free","src/llama-sampling.cpp"
"llama_sampler_temp_ext_clone","llama_sampler *",1,4,4,0,3,1178,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1178,1178,"llama_sampler_temp_ext_clone","src/llama-sampling.cpp"
"llama_sampler_temp_ext_apply","void",2,70,49,11,38,1107,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1107,1107,"llama_sampler_temp_ext_apply","src/llama-sampling.cpp"
"llama_sampler_temp_ext_name","const char *",1,3,3,1,2,1103,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1103,1103,"llama_sampler_temp_ext_name","src/llama-sampling.cpp"
"llama_sampler_temp_free","void",1,3,3,0,3,1073,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1073,1073,"llama_sampler_temp_free","src/llama-sampling.cpp"
"llama_sampler_temp_clone","llama_sampler *",1,4,4,0,3,1068,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1068,1068,"llama_sampler_temp_clone","src/llama-sampling.cpp"
"llama_sampler_temp_apply","void",2,5,4,0,4,1062,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1062,1062,"llama_sampler_temp_apply","src/llama-sampling.cpp"
"llama_sampler_temp_name","const char *",1,3,3,1,2,1058,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1058,1058,"llama_sampler_temp_name","src/llama-sampling.cpp"
"llama_sampler_typical_free","void",1,3,3,0,3,1029,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1029,1029,"llama_sampler_typical_free","src/llama-sampling.cpp"
"llama_sampler_typical_clone","llama_sampler *",1,4,4,0,3,1024,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1024,1024,"llama_sampler_typical_clone","src/llama-sampling.cpp"
"llama_sampler_typical_apply","void",2,59,39,9,42,964,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,964,964,"llama_sampler_typical_apply","src/llama-sampling.cpp"
"llama_sampler_typical_name","const char *",1,3,3,1,2,960,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,960,960,"llama_sampler_typical_name","src/llama-sampling.cpp"
"llama_sampler_min_p_free","void",1,3,3,0,3,930,932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,930,930,"llama_sampler_min_p_free","src/llama-sampling.cpp"
"llama_sampler_min_p_clone","llama_sampler *",1,4,4,0,3,925,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,925,925,"llama_sampler_min_p_clone","src/llama-sampling.cpp"
"llama_sampler_min_p_apply","void",2,53,38,9,41,871,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,871,871,"llama_sampler_min_p_apply","src/llama-sampling.cpp"
"llama_sampler_min_p_name","const char *",1,3,3,1,2,867,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,867,867,"llama_sampler_min_p_name","src/llama-sampling.cpp"
"llama_sampler_top_p_free","void",1,3,3,0,3,836,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,836,836,"llama_sampler_top_p_free","src/llama-sampling.cpp"
"llama_sampler_top_p_clone","llama_sampler *",1,4,4,0,3,831,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,831,831,"llama_sampler_top_p_clone","src/llama-sampling.cpp"
"llama_sampler_top_p_apply","void",2,54,36,7,39,776,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,776,776,"llama_sampler_top_p_apply","src/llama-sampling.cpp"
"llama_sampler_top_p_name","const char *",1,3,3,1,2,772,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,772,772,"llama_sampler_top_p_name","src/llama-sampling.cpp"
"llama_sampler_top_k_free","void",1,3,3,0,3,741,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,741,741,"llama_sampler_top_k_free","src/llama-sampling.cpp"
"llama_sampler_top_k_clone","llama_sampler *",1,4,4,0,3,736,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,736,736,"llama_sampler_top_k_clone","src/llama-sampling.cpp"
"llama_sampler_top_k_apply","void",2,4,4,0,4,731,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,731,731,"llama_sampler_top_k_apply","src/llama-sampling.cpp"
"llama_sampler_top_k_name","const char *",1,3,3,1,2,727,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,727,727,"llama_sampler_top_k_name","src/llama-sampling.cpp"
"llama_sampler_dist_free","void",1,3,3,0,3,696,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,696,696,"llama_sampler_dist_free","src/llama-sampling.cpp"
"llama_sampler_dist_reset","void",1,5,5,0,5,690,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,690,690,"llama_sampler_dist_reset","src/llama-sampling.cpp"
"llama_sampler_dist_clone","llama_sampler *",1,13,9,1,7,676,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,676,676,"llama_sampler_dist_clone","src/llama-sampling.cpp"
"llama_sampler_dist_apply","void",2,71,50,10,46,604,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,604,604,"llama_sampler_dist_apply","src/llama-sampling.cpp"
"llama_sampler_dist_name","const char *",1,3,3,1,2,600,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,600,600,"llama_sampler_dist_name","src/llama-sampling.cpp"
"llama_sampler_greedy_apply","void",2,8,8,1,9,566,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,566,566,"llama_sampler_greedy_apply","src/llama-sampling.cpp"
"llama_sampler_greedy_name","const char *",1,3,3,1,2,562,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,562,562,"llama_sampler_greedy_name","src/llama-sampling.cpp"
"llama_sampler_chain_free","void",1,9,7,0,10,491,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,491,491,"llama_sampler_chain_free","src/llama-sampling.cpp"
"llama_sampler_chain_clone","llama_sampler *",1,11,8,0,10,479,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,479,479,"llama_sampler_chain_clone","src/llama-sampling.cpp"
"llama_sampler_chain_reset","void",1,10,8,0,11,468,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,468,468,"llama_sampler_chain_reset","src/llama-sampling.cpp"
"llama_sampler_chain_apply","void",2,9,7,0,10,458,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,458,458,"llama_sampler_chain_apply","src/llama-sampling.cpp"
"llama_sampler_chain_accept","void",2,11,8,0,11,446,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,446,446,"llama_sampler_chain_accept","src/llama-sampling.cpp"
"llama_sampler_chain_name","const char *",1,3,3,1,2,442,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,442,442,"llama_sampler_chain_name","src/llama-sampling.cpp"
"get_rng_seed","uint32_t",1,12,11,1,10,333,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,333,333,"get_rng_seed","src/llama-sampling.cpp"
"llama_sampler_top_k_impl","void",2,18,10,4,10,314,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,314,314,"llama_sampler_top_k_impl","src/llama-sampling.cpp"
"llama_sampler_softmax_impl","void",2,27,21,1,25,286,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,286,286,"llama_sampler_softmax_impl","src/llama-sampling.cpp"
