fname,ftype,parameters,lines,LOC,comments,curlstart,curlend,nothrow,sideeffect,varargs,startline,endline,function,file
"glib_autoptr_clear_GNetworkMonitor","void",1,1,1,0,101,101,0,0,0,101,101,"glib_autoptr_clear_GNetworkMonitor","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_create_for_writing","cryptstate_T *",4,52,45,3,589,635,0,0,0,584,584,"crypt_create_for_writing","/home/runner/work/vim/vim/src/crypt.c"
"glib_queueautoptr_cleanup_GNetworkAddress","void",1,1,1,0,100,100,0,0,0,100,100,"glib_queueautoptr_cleanup_GNetworkAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GNetworkAddress","void",1,1,1,0,100,100,0,0,0,100,100,"glib_slistautoptr_cleanup_GNetworkAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GNetworkAddress","void",1,1,1,0,100,100,0,0,0,100,100,"glib_listautoptr_cleanup_GNetworkAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GNetworkAddress","void",1,1,1,0,100,100,0,0,0,100,100,"glib_autoptr_cleanup_GNetworkAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GNetworkAddress","void",1,1,1,0,100,100,0,0,0,100,100,"glib_autoptr_clear_GNetworkAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GNativeVolumeMonitor","void",1,1,1,0,99,99,0,0,0,99,99,"glib_queueautoptr_cleanup_GNativeVolumeMonitor","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GNativeVolumeMonitor","void",1,1,1,0,99,99,0,0,0,99,99,"glib_slistautoptr_cleanup_GNativeVolumeMonitor","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GNativeVolumeMonitor","void",1,1,1,0,99,99,0,0,0,99,99,"glib_listautoptr_cleanup_GNativeVolumeMonitor","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GNativeVolumeMonitor","void",1,1,1,0,99,99,0,0,0,99,99,"glib_autoptr_cleanup_GNativeVolumeMonitor","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GNativeVolumeMonitor","void",1,1,1,0,99,99,0,0,0,99,99,"glib_autoptr_clear_GNativeVolumeMonitor","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GMountOperation","void",1,1,1,0,98,98,0,0,0,98,98,"glib_queueautoptr_cleanup_GMountOperation","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GMountOperation","void",1,1,1,0,98,98,0,0,0,98,98,"glib_slistautoptr_cleanup_GMountOperation","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GMountOperation","void",1,1,1,0,98,98,0,0,0,98,98,"glib_listautoptr_cleanup_GMountOperation","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_create_from_file","cryptstate_T *",2,30,27,0,546,574,0,0,0,545,545,"crypt_create_from_file","/home/runner/work/vim/vim/src/crypt.c"
"glib_autoptr_cleanup_GMountOperation","void",1,1,1,0,98,98,0,0,0,98,98,"glib_autoptr_cleanup_GMountOperation","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GMountOperation","void",1,1,1,0,98,98,0,0,0,98,98,"glib_autoptr_clear_GMountOperation","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GMount","void",1,1,1,0,97,97,0,0,0,97,97,"glib_queueautoptr_cleanup_GMount","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GMount","void",1,1,1,0,97,97,0,0,0,97,97,"glib_slistautoptr_cleanup_GMount","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GMount","void",1,1,1,0,97,97,0,0,0,97,97,"glib_listautoptr_cleanup_GMount","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GMount","void",1,1,1,0,97,97,0,0,0,97,97,"glib_autoptr_cleanup_GMount","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GMount","void",1,1,1,0,97,97,0,0,0,97,97,"glib_autoptr_clear_GMount","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GMenuLinkIter","void",1,1,1,0,96,96,0,0,0,96,96,"glib_queueautoptr_cleanup_GMenuLinkIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_create_from_header","cryptstate_T *",3,23,20,0,520,538,0,0,0,516,516,"crypt_create_from_header","/home/runner/work/vim/vim/src/crypt.c"
"glib_slistautoptr_cleanup_GMenuLinkIter","void",1,1,1,0,96,96,0,0,0,96,96,"glib_slistautoptr_cleanup_GMenuLinkIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GMenuLinkIter","void",1,1,1,0,96,96,0,0,0,96,96,"glib_listautoptr_cleanup_GMenuLinkIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GMenuLinkIter","void",1,1,1,0,96,96,0,0,0,96,96,"glib_autoptr_cleanup_GMenuLinkIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GMenuLinkIter","void",1,1,1,0,96,96,0,0,0,96,96,"glib_autoptr_clear_GMenuLinkIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GMenuAttributeIter","void",1,1,1,0,95,95,0,0,0,95,95,"glib_queueautoptr_cleanup_GMenuAttributeIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GMenuAttributeIter","void",1,1,1,0,95,95,0,0,0,95,95,"glib_slistautoptr_cleanup_GMenuAttributeIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_create","cryptstate_T *",3,18,16,0,495,508,0,0,0,491,491,"crypt_create","/home/runner/work/vim/vim/src/crypt.c"
"glib_listautoptr_cleanup_GMenuAttributeIter","void",1,1,1,0,95,95,0,0,0,95,95,"glib_listautoptr_cleanup_GMenuAttributeIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GMenuAttributeIter","void",1,1,1,0,95,95,0,0,0,95,95,"glib_autoptr_cleanup_GMenuAttributeIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_self_test","int",0,8,7,0,478,484,0,0,0,477,477,"crypt_self_test","/home/runner/work/vim/vim/src/crypt.c"
"glib_autoptr_clear_GMenuAttributeIter","void",1,1,1,0,95,95,0,0,0,95,95,"glib_autoptr_clear_GMenuAttributeIter","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_set_cm_option","void",2,5,5,0,467,470,0,0,0,466,466,"crypt_set_cm_option","/home/runner/work/vim/vim/src/crypt.c"
"glib_queueautoptr_cleanup_GMenuModel","void",1,1,1,0,94,94,0,0,0,94,94,"glib_queueautoptr_cleanup_GMenuModel","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GMenuModel","void",1,1,1,0,94,94,0,0,0,94,94,"glib_slistautoptr_cleanup_GMenuModel","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_get_max_header_len","int",0,14,13,0,446,458,0,1,0,445,445,"crypt_get_max_header_len","/home/runner/work/vim/vim/src/crypt.c"
"glib_listautoptr_cleanup_GMenuModel","void",1,1,1,0,94,94,0,0,0,94,94,"glib_listautoptr_cleanup_GMenuModel","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GMenuModel","void",1,1,1,0,94,94,0,0,0,94,94,"glib_autoptr_cleanup_GMenuModel","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_get_header_len","int",1,7,7,0,432,437,0,1,0,431,431,"crypt_get_header_len","/home/runner/work/vim/vim/src/crypt.c"
"glib_autoptr_clear_GMenuModel","void",1,1,1,0,94,94,0,0,0,94,94,"glib_autoptr_clear_GMenuModel","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GMenuItem","void",1,1,1,0,93,93,0,0,0,93,93,"glib_queueautoptr_cleanup_GMenuItem","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_whole_undofile","int",1,4,4,0,423,425,0,1,0,422,422,"crypt_whole_undofile","/home/runner/work/vim/vim/src/crypt.c"
"crypt_method_is_sodium","int",1,4,4,0,413,415,0,1,0,412,412,"crypt_method_is_sodium","/home/runner/work/vim/vim/src/crypt.c"
"glib_slistautoptr_cleanup_GMenuItem","void",1,1,1,0,93,93,0,0,0,93,93,"glib_slistautoptr_cleanup_GMenuItem","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_get_method_nr","int",1,4,4,0,404,406,0,1,0,403,403,"crypt_get_method_nr","/home/runner/work/vim/vim/src/crypt.c"
"glib_listautoptr_cleanup_GMenuItem","void",1,1,1,0,93,93,0,0,0,93,93,"glib_listautoptr_cleanup_GMenuItem","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_works_inplace","int",1,4,4,0,394,396,0,1,0,393,393,"crypt_works_inplace","/home/runner/work/vim/vim/src/crypt.c"
"glib_autoptr_cleanup_GMenuItem","void",1,1,1,0,93,93,0,0,0,93,93,"glib_autoptr_cleanup_GMenuItem","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_method_nr_from_magic","int",2,17,13,0,371,386,0,0,0,370,370,"crypt_method_nr_from_magic","/home/runner/work/vim/vim/src/crypt.c"
"glib_autoptr_clear_GMenuItem","void",1,1,1,0,93,93,0,0,0,93,93,"glib_autoptr_clear_GMenuItem","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GMenu","void",1,1,1,0,92,92,0,0,0,92,92,"glib_queueautoptr_cleanup_GMenu","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"set_expand_context","void",1,33,27,4,1657,1688,0,0,0,1656,1656,"set_expand_context","/home/runner/work/vim/vim/src/cmdexpand.c"
"glib_slistautoptr_cleanup_GMenu","void",1,1,1,0,92,92,0,0,0,92,92,"glib_slistautoptr_cleanup_GMenu","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GMenu","void",1,1,1,0,92,92,0,0,0,92,92,"glib_listautoptr_cleanup_GMenu","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GMenu","void",1,1,1,0,92,92,0,0,0,92,92,"glib_autoptr_cleanup_GMenu","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GMenu","void",1,1,1,0,92,92,0,0,0,92,92,"glib_autoptr_clear_GMenu","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_method_nr_from_name","int",1,9,8,0,355,362,0,1,0,354,354,"crypt_method_nr_from_name","/home/runner/work/vim/vim/src/crypt.c"
"glib_queueautoptr_cleanup_GMemoryOutputStream","void",1,1,1,0,91,91,0,0,0,91,91,"glib_queueautoptr_cleanup_GMemoryOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GMemoryOutputStream","void",1,1,1,0,91,91,0,0,0,91,91,"glib_slistautoptr_cleanup_GMemoryOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GMemoryOutputStream","void",1,1,1,0,91,91,0,0,0,91,91,"glib_listautoptr_cleanup_GMemoryOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GMemoryOutputStream","void",1,1,1,0,91,91,0,0,0,91,91,"glib_autoptr_cleanup_GMemoryOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"addstar","char_u *",3,127,104,22,1487,1609,0,0,0,1483,1483,"addstar","/home/runner/work/vim/vim/src/cmdexpand.c"
"glib_autoptr_clear_GMemoryOutputStream","void",1,1,1,0,91,91,0,0,0,91,91,"glib_autoptr_clear_GMemoryOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GMemoryInputStream","void",1,1,1,0,90,90,0,0,0,90,90,"glib_queueautoptr_cleanup_GMemoryInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GMemoryInputStream","void",1,1,1,0,90,90,0,0,0,90,90,"glib_slistautoptr_cleanup_GMemoryInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GMemoryInputStream","void",1,1,1,0,90,90,0,0,0,90,90,"glib_listautoptr_cleanup_GMemoryInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GMemoryInputStream","void",1,1,1,0,90,90,0,0,0,90,90,"glib_autoptr_cleanup_GMemoryInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GMemoryInputStream","void",1,1,1,0,90,90,0,0,0,90,90,"glib_autoptr_clear_GMemoryInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GLoadableIcon","void",1,1,1,0,89,89,0,0,0,89,89,"glib_queueautoptr_cleanup_GLoadableIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GLoadableIcon","void",1,1,1,0,89,89,0,0,0,89,89,"glib_slistautoptr_cleanup_GLoadableIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GLoadableIcon","void",1,1,1,0,89,89,0,0,0,89,89,"glib_listautoptr_cleanup_GLoadableIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GLoadableIcon","void",1,1,1,0,89,89,0,0,0,89,89,"glib_autoptr_cleanup_GLoadableIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GLoadableIcon","void",1,1,1,0,89,89,0,0,0,89,89,"glib_autoptr_clear_GLoadableIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GIOStream","void",1,1,1,0,88,88,0,0,0,88,88,"glib_queueautoptr_cleanup_GIOStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GIOStream","void",1,1,1,0,88,88,0,0,0,88,88,"glib_slistautoptr_cleanup_GIOStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GIOStream","void",1,1,1,0,88,88,0,0,0,88,88,"glib_listautoptr_cleanup_GIOStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GIOStream","void",1,1,1,0,88,88,0,0,0,88,88,"glib_autoptr_cleanup_GIOStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GIOStream","void",1,1,1,0,88,88,0,0,0,88,88,"glib_autoptr_clear_GIOStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GIOModule","void",1,1,1,0,87,87,0,0,0,87,87,"glib_queueautoptr_cleanup_GIOModule","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GIOModule","void",1,1,1,0,87,87,0,0,0,87,87,"glib_slistautoptr_cleanup_GIOModule","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GIOModule","void",1,1,1,0,87,87,0,0,0,87,87,"glib_listautoptr_cleanup_GIOModule","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GIOModule","void",1,1,1,0,87,87,0,0,0,87,87,"glib_autoptr_cleanup_GIOModule","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GIOModule","void",1,1,1,0,87,87,0,0,0,87,87,"glib_autoptr_clear_GIOModule","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GInputStream","void",1,1,1,0,86,86,0,0,0,86,86,"glib_queueautoptr_cleanup_GInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GInputStream","void",1,1,1,0,86,86,0,0,0,86,86,"glib_slistautoptr_cleanup_GInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GInputStream","void",1,1,1,0,86,86,0,0,0,86,86,"glib_listautoptr_cleanup_GInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GInputStream","void",1,1,1,0,86,86,0,0,0,86,86,"glib_autoptr_cleanup_GInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GInputStream","void",1,1,1,0,86,86,0,0,0,86,86,"glib_autoptr_clear_GInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GInitable","void",1,1,1,0,85,85,0,0,0,85,85,"glib_queueautoptr_cleanup_GInitable","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GInitable","void",1,1,1,0,85,85,0,0,0,85,85,"glib_slistautoptr_cleanup_GInitable","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GInitable","void",1,1,1,0,85,85,0,0,0,85,85,"glib_listautoptr_cleanup_GInitable","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GInitable","void",1,1,1,0,85,85,0,0,0,85,85,"glib_autoptr_cleanup_GInitable","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GInitable","void",1,1,1,0,85,85,0,0,0,85,85,"glib_autoptr_clear_GInitable","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GInetSocketAddress","void",1,1,1,0,84,84,0,0,0,84,84,"glib_queueautoptr_cleanup_GInetSocketAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"expand_showtail","int",1,26,20,4,1449,1473,0,0,0,1448,1448,"expand_showtail","/home/runner/work/vim/vim/src/cmdexpand.c"
"glib_slistautoptr_cleanup_GInetSocketAddress","void",1,1,1,0,84,84,0,0,0,84,84,"glib_slistautoptr_cleanup_GInetSocketAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GInetSocketAddress","void",1,1,1,0,84,84,0,0,0,84,84,"glib_listautoptr_cleanup_GInetSocketAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GInetSocketAddress","void",1,1,1,0,84,84,0,0,0,84,84,"glib_autoptr_cleanup_GInetSocketAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GInetSocketAddress","void",1,1,1,0,84,84,0,0,0,84,84,"glib_autoptr_clear_GInetSocketAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GInetAddressMask","void",1,1,1,0,83,83,0,0,0,83,83,"glib_queueautoptr_cleanup_GInetAddressMask","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GInetAddressMask","void",1,1,1,0,83,83,0,0,0,83,83,"glib_slistautoptr_cleanup_GInetAddressMask","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_zip_decode","void",5,18,17,0,141,152,0,0,0,135,135,"crypt_zip_decode","/home/runner/work/vim/vim/src/crypt_zip.c"
"glib_listautoptr_cleanup_GInetAddressMask","void",1,1,1,0,83,83,0,0,0,83,83,"glib_listautoptr_cleanup_GInetAddressMask","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GInetAddressMask","void",1,1,1,0,83,83,0,0,0,83,83,"glib_autoptr_cleanup_GInetAddressMask","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GInetAddressMask","void",1,1,1,0,83,83,0,0,0,83,83,"glib_autoptr_clear_GInetAddressMask","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GInetAddress","void",1,1,1,0,82,82,0,0,0,82,82,"glib_queueautoptr_cleanup_GInetAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GInetAddress","void",1,1,1,0,82,82,0,0,0,82,82,"glib_slistautoptr_cleanup_GInetAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GInetAddress","void",1,1,1,0,82,82,0,0,0,82,82,"glib_listautoptr_cleanup_GInetAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GInetAddress","void",1,1,1,0,82,82,0,0,0,82,82,"glib_autoptr_cleanup_GInetAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GInetAddress","void",1,1,1,0,82,82,0,0,0,82,82,"glib_autoptr_clear_GInetAddress","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"showmatches_gettail","char_u *",1,23,22,0,1419,1440,0,0,0,1418,1418,"showmatches_gettail","/home/runner/work/vim/vim/src/cmdexpand.c"
"glib_queueautoptr_cleanup_GIcon","void",1,1,1,0,81,81,0,0,0,81,81,"glib_queueautoptr_cleanup_GIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GIcon","void",1,1,1,0,81,81,0,0,0,81,81,"glib_slistautoptr_cleanup_GIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"showmatches","int",4,123,107,14,1290,1411,0,0,0,1289,1289,"showmatches","/home/runner/work/vim/vim/src/cmdexpand.c"
"glib_listautoptr_cleanup_GIcon","void",1,1,1,0,81,81,0,0,0,81,81,"glib_listautoptr_cleanup_GIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GIcon","void",1,1,1,0,81,81,0,0,0,81,81,"glib_autoptr_cleanup_GIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GIcon","void",1,1,1,0,81,81,0,0,0,81,81,"glib_autoptr_clear_GIcon","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GFilterOutputStream","void",1,1,1,0,80,80,0,0,0,80,80,"glib_queueautoptr_cleanup_GFilterOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GFilterOutputStream","void",1,1,1,0,80,80,0,0,0,80,80,"glib_slistautoptr_cleanup_GFilterOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"crypt_zip_encode","void",5,19,18,0,117,129,0,0,0,111,111,"crypt_zip_encode","/home/runner/work/vim/vim/src/crypt_zip.c"
"glib_listautoptr_cleanup_GFilterOutputStream","void",1,1,1,0,80,80,0,0,0,80,80,"glib_listautoptr_cleanup_GFilterOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"showmatches_oneline","void",8,79,72,7,1212,1281,0,0,0,1203,1203,"showmatches_oneline","/home/runner/work/vim/vim/src/cmdexpand.c"
"glib_autoptr_cleanup_GFilterOutputStream","void",1,1,1,0,80,80,0,0,0,80,80,"glib_autoptr_cleanup_GFilterOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GFilterOutputStream","void",1,1,1,0,80,80,0,0,0,80,80,"glib_autoptr_clear_GFilterOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GFilterInputStream","void",1,1,1,0,79,79,0,0,0,79,79,"glib_queueautoptr_cleanup_GFilterInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GFilterInputStream","void",1,1,1,0,79,79,0,0,0,79,79,"glib_slistautoptr_cleanup_GFilterInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GFilterInputStream","void",1,1,1,0,79,79,0,0,0,79,79,"glib_listautoptr_cleanup_GFilterInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_cleanup_GFilterInputStream","void",1,1,1,0,79,79,0,0,0,79,79,"glib_autoptr_cleanup_GFilterInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_autoptr_clear_GFilterInputStream","void",1,1,1,0,79,79,0,0,0,79,79,"glib_autoptr_clear_GFilterInputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_queueautoptr_cleanup_GFileOutputStream","void",1,1,1,0,78,78,0,0,0,78,78,"glib_queueautoptr_cleanup_GFileOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_slistautoptr_cleanup_GFileOutputStream","void",1,1,1,0,78,78,0,0,0,78,78,"glib_slistautoptr_cleanup_GFileOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
"glib_listautoptr_cleanup_GFileOutputStream","void",1,1,1,0,78,78,0,0,0,78,78,"glib_listautoptr_cleanup_GFileOutputStream","/usr/include/glib-2.0/gio/gio-autocleanups.h"
