"col0","col1","col2","col3","col4","col5","col6","col7","col8"
"wrapper",0,2,2,"function deprecated.deprecate.finalize",237,237,"Function finalize","/home/runner/work/langchain/langchain/libs/core/langchain_core/_api/deprecation.py"
"wrapper",0,2,2,"function deprecated.deprecate.finalize",258,258,"Function finalize","/home/runner/work/langchain/langchain/libs/core/langchain_core/_api/deprecation.py"
"wrapper",0,2,2,"function deprecated.deprecate.finalize",316,316,"Function finalize","/home/runner/work/langchain/langchain/libs/core/langchain_core/_api/deprecation.py"
"_in",1,2,2,"method _RunnableCallableSync.__call__",5980,5980,"Function __call__","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/base.py"
"_in",1,2,2,"method _RunnableCallableAsync.__call__",5984,5986,"Function __call__","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/base.py"
"_in",1,2,2,"method _RunnableCallableIterator.__call__",5990,5992,"Function __call__","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/base.py"
"_in",1,2,2,"method _RunnableCallableAsyncIterator.__call__",5996,5998,"Function __call__","/home/runner/work/langchain/langchain/libs/core/langchain_core/runnables/base.py"
"objective",1,2,2,"method NatBotChain.from_default",83,83,"Function from_default","/home/runner/work/langchain/langchain/libs/langchain/langchain_classic/chains/natbot/base.py"
"foo",0,1,1,"function test_tool_ainvoke_does_not_mutate_inputs.sync_no_op",2680,2680,"Function sync_no_op","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"foo",0,1,1,"function test_tool_ainvoke_does_not_mutate_inputs.async_no_op",2683,2683,"Function async_no_op","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"foo",0,1,1,"function test_tool_invoke_does_not_mutate_inputs.sync_no_op",2728,2728,"Function sync_no_op","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"foo",0,1,1,"function test_tool_invoke_does_not_mutate_inputs.async_no_op",2731,2731,"Function async_no_op","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"bar",0,2,2,"function test_structured_tool_from_function_docstring.foo",449,449,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"bar",0,2,2,"function test_structured_tool_from_function_docstring_complex_args.foo",483,483,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"bar",0,2,2,"function test_structured_tool_from_function.foo",849,849,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"bar",1,3,3,"method FooBaseNonPickleable._run",1150,1150,"Function _run","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_structured_tool_from_function_docstring.foo",449,449,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_structured_tool_from_function_docstring_complex_args.foo",483,483,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_structured_tool_from_function.foo",849,849,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_tool_arg_descriptions.foo",1191,1191,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_docstring_parsing.foo",1277,1277,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_docstring_parsing.foo2",1292,1292,"Function foo2","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_docstring_parsing.foo3",1309,1309,"Function foo3","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_tool_invalid_docstrings.foo3",1348,1348,"Function foo3","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_tool_invalid_docstrings.foo4",1352,1352,"Function foo4","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_tool_invalid_docstrings.foo5",1364,1364,"Function foo5","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,2,"function test_tool_annotated_descriptions.foo",1380,1382,"Function foo","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"baz",1,2,3,"function test_tool_arg_descriptions.foo3",1229,1231,"Function foo3","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"_wrapper",0,2,2,"function beta.beta.finalize",171,171,"Function finalize","/home/runner/work/langchain/langchain/libs/core/langchain_core/_api/beta_decorator.py"
"location",0,1,1,"function ChatModelIntegrationTests.test_tool_choice.get_weather",1772,1772,"Function get_weather","/home/runner/work/langchain/langchain/libs/standard-tests/langchain_tests/integration_tests/chat_models.py"
"location",0,1,1,"function ChatModelIntegrationTests.test_agent_loop.get_weather",3092,3092,"Function get_weather","/home/runner/work/langchain/langchain/libs/standard-tests/langchain_tests/integration_tests/chat_models.py"
"location",0,1,1,"function test_agent_loop.get_weather",250,250,"Function get_weather","/home/runner/work/langchain/langchain/libs/partners/ollama/tests/integration_tests/chat_models/test_chat_models.py"
"location",0,1,1,"function test_agent_loop.get_weather",768,768,"Function get_weather","/home/runner/work/langchain/langchain/libs/partners/anthropic/tests/integration_tests/test_chat_models.py"
"location",0,1,1,"function test_get_num_tokens_from_messages.get_weather",679,679,"Function get_weather","/home/runner/work/langchain/langchain/libs/partners/anthropic/tests/integration_tests/test_chat_models.py"
"location",0,1,1,"function test_agent_loop_streaming.get_weather",797,797,"Function get_weather","/home/runner/work/langchain/langchain/libs/partners/anthropic/tests/integration_tests/test_chat_models.py"
"location",0,1,1,"function get_weather",22,22,"Function get_weather","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_tool_emulator.py"
"force_tool_call",3,2,4,"method TestChatParrotLinkIntegration.test_unicode_tool_call_integration",34,39,"Function test_unicode_tool_call_integration","/home/runner/work/langchain/langchain/libs/standard-tests/tests/unit_tests/test_custom_chat_model.py"
"snapshot",0,2,2,"function test_create_agent_invoke",256,259,"Function test_create_agent_invoke","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_single_tool_accept.mock_accept",522,522,"Function mock_accept","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_single_tool_edit.mock_edit",555,555,"Function mock_edit","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_single_tool_response.mock_response",590,590,"Function mock_response","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_multiple_tools_mixed_responses.mock_mixed_responses",626,626,"Function mock_mixed_responses","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_multiple_tools_edit_responses.mock_edit_responses",676,676,"Function mock_edit_responses","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_edit_with_modified_args.mock_edit_with_args",724,724,"Function mock_edit_with_args","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_unknown_response_type.mock_unknown",764,764,"Function mock_unknown","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_disallowed_action.mock_disallowed_action",789,789,"Function mock_disallowed_action","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"requests",0,1,1,"function test_human_in_the_loop_middleware_mixed_auto_approved_and_interrupt.mock_accept",829,829,"Function mock_accept","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"name_or_callable",0,1,1,"function tool",45,55,"Function tool","/home/runner/work/langchain/langchain/libs/core/langchain_core/tools/convert.py"
"name_or_callable",0,1,1,"function tool",59,69,"Function tool","/home/runner/work/langchain/langchain/libs/core/langchain_core/tools/convert.py"
"name_or_callable",0,2,2,"function tool",30,41,"Function tool","/home/runner/work/langchain/langchain/libs/core/langchain_core/tools/convert.py"
"configuration",1,1,2,"function load",17,17,"Function load","/home/runner/work/langchain/langchain/libs/partners/prompty/langchain_prompty/utils.py"
"tb",3,4,4,"method MockAsyncContextManager.__aexit__",293,298,"Function __aexit__","/home/runner/work/langchain/langchain/libs/partners/openai/tests/unit_tests/chat_models/test_base.py"
"tb",3,4,4,"method MockSyncContextManager.__exit__",321,326,"Function __exit__","/home/runner/work/langchain/langchain/libs/partners/openai/tests/unit_tests/chat_models/test_base.py"
"scores",2,3,3,"method HuggingFacePipeline._stream.StopOnTokens.__call__",392,397,"Function __call__","/home/runner/work/langchain/langchain/libs/partners/huggingface/langchain_huggingface/llms/huggingface_pipeline.py"
"tz",1,1,2,"method mock_now.MockDateTime.now",96,96,"Function now","/home/runner/work/langchain/langchain/libs/core/langchain_core/utils/utils.py"
"owner",1,3,3,"method deprecated.deprecate._DeprecatedProperty.__set_name__",311,311,"Function __set_name__","/home/runner/work/langchain/langchain/libs/core/langchain_core/_api/deprecation.py"
"runtime",1,2,2,"function TestAgentMiddlewareHooks.test_hook_execution.log_hook",42,42,"Function log_hook","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentMiddlewareHooks.test_hook_execution.log_hook",49,49,"Function log_hook","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentMiddlewareHooks.test_hook_execution.log_hook",57,57,"Function log_hook","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentMiddlewareHooks.test_hook_execution.log_hook",64,64,"Function log_hook","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_execution_order.log_before",140,140,"Function log_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_execution_order.log_before",149,149,"Function log_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_execution_order.log_after",144,144,"Function log_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_execution_order.log_after",153,153,"Function log_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_state_passthrough.modify_in_before",170,170,"Function modify_in_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_multiple_middleware_instances.before_one",185,185,"Function before_one","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_multiple_middleware_instances.before_two",189,189,"Function before_two","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_multiple_middleware_instances.after_one",193,193,"Function after_one","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_multiple_middleware_instances.after_two",197,197,"Function after_two","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_agent_hooks_run_once_with_multiple_model_calls.log_before_agent",219,219,"Function log_before_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_agent_hooks_run_once_with_multiple_model_calls.log_before_model",223,223,"Function log_before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_agent_hooks_run_once_with_multiple_model_calls.log_after_agent",227,227,"Function log_after_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function TestAgentHooksCombined.test_agent_hooks_run_once_with_multiple_model_calls.log_after_model",231,231,"Function log_after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",1,2,2,"function test_tool_runtime_error_handling.safe_tool",426,426,"Function safe_tool","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py"
"runtime",1,2,2,"function test_before_model_decorator.custom_before_model",46,46,"Function custom_before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_after_model_decorator.custom_after_model",68,68,"Function custom_after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_all_decorators_integration.track_before",126,126,"Function track_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_all_decorators_integration.track_after",136,136,"Function track_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_decorators_use_function_names_as_default.my_before_hook",153,153,"Function my_before_hook","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_decorators_use_function_names_as_default.my_after_hook",161,161,"Function my_after_hook","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_can_jump_to_with_before_model_decorator.conditional_before",193,193,"Function conditional_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_can_jump_to_with_after_model_decorator.conditional_after",207,207,"Function conditional_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_can_jump_to_integration.early_exit",225,225,"Function early_exit","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_before_model_decorator.async_before_model",253,253,"Function async_before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_after_model_decorator.async_after_model",266,266,"Function async_after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_mixed_sync_async_decorators.sync_before",293,293,"Function sync_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_mixed_sync_async_decorators.async_before",297,297,"Function async_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_decorators_integration.track_async_before",321,321,"Function track_async_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_decorators_integration.track_async_after",331,331,"Function track_async_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_mixed_sync_async_decorators_integration.track_sync_before",351,351,"Function track_sync_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_mixed_sync_async_decorators_integration.track_async_before",356,356,"Function track_async_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_mixed_sync_async_decorators_integration.track_async_after",371,371,"Function track_async_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_mixed_sync_async_decorators_integration.track_sync_after",376,376,"Function track_sync_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_before_model_preserves_can_jump_to.async_conditional_before",410,412,"Function async_conditional_before","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_after_model_preserves_can_jump_to.async_conditional_after",428,428,"Function async_conditional_after","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_can_jump_to_integration.async_early_exit",447,447,"Function async_early_exit","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_middleware_with_can_jump_to_graph_snapshot.async_before_with_jump",516,516,"Function async_before_with_jump","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_middleware_with_can_jump_to_graph_snapshot.async_after_with_jump",529,529,"Function async_after_with_jump","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_middleware_with_can_jump_to_graph_snapshot.async_before_early_exit",542,542,"Function async_before_early_exit","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_middleware_with_can_jump_to_graph_snapshot.async_after_retry",546,546,"Function async_after_retry","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_middleware_with_can_jump_to_graph_snapshot.sync_before_with_jump",558,558,"Function sync_before_with_jump","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",1,2,2,"function test_async_middleware_with_can_jump_to_graph_snapshot.async_after_with_jumps",562,562,"Function async_after_with_jumps","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",2,3,3,"function test_human_in_the_loop_middleware_description_as_callable.custom_description",979,979,"Function custom_description","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"function test_filter_tool_runtime_directly_injected_arg.tool_with_runtime",2991,2991,"Function tool_with_runtime","/home/runner/work/langchain/langchain/libs/core/tests/unit_tests/test_tools.py"
"runtime",2,3,3,"method ModelCallLimitMiddleware.before_model",159,159,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/langchain/agents/middleware/model_call_limit.py"
"runtime",2,3,3,"method ModelCallLimitMiddleware.after_model",201,201,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/langchain/agents/middleware/model_call_limit.py"
"runtime",2,3,3,"method OpenAIModerationMiddleware.before_model",91,93,"Function before_model","/home/runner/work/langchain/langchain/libs/partners/openai/langchain_openai/middleware/openai_moderation.py"
"runtime",2,3,3,"method OpenAIModerationMiddleware.after_model",113,115,"Function after_model","/home/runner/work/langchain/langchain/libs/partners/openai/langchain_openai/middleware/openai_moderation.py"
"runtime",2,3,3,"method OpenAIModerationMiddleware.abefore_model",135,137,"Function abefore_model","/home/runner/work/langchain/langchain/libs/partners/openai/langchain_openai/middleware/openai_moderation.py"
"runtime",2,3,3,"method OpenAIModerationMiddleware.aafter_model",157,159,"Function aafter_model","/home/runner/work/langchain/langchain/libs/partners/openai/langchain_openai/middleware/openai_moderation.py"
"runtime",2,3,3,"method PIIMiddleware.before_model",161,165,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/langchain/agents/middleware/pii.py"
"runtime",2,3,3,"method ShellToolMiddleware.before_agent",479,479,"Function before_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/langchain/agents/middleware/shell_tool.py"
"runtime",2,3,3,"method ShellToolMiddleware.after_agent",488,488,"Function after_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/langchain/agents/middleware/shell_tool.py"
"runtime",2,3,3,"method TestAgentMiddlewareHooks.test_hook_with_class_inheritance.CustomMiddleware.abefore_agent",89,91,"Function abefore_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",2,3,3,"method TestAgentMiddlewareHooks.test_hook_with_class_inheritance.CustomMiddleware.aafter_agent",96,98,"Function aafter_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",2,3,3,"method TestAgentMiddlewareHooks.test_hook_with_class_inheritance.CustomMiddleware.before_agent",105,107,"Function before_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",2,3,3,"method TestAgentMiddlewareHooks.test_hook_with_class_inheritance.CustomMiddleware.after_agent",112,112,"Function after_agent","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/middleware/test_before_after_agent.py"
"runtime",2,3,3,"method test_tool_runtime_with_middleware.TestMiddleware.before_model",470,470,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py"
"runtime",2,3,3,"method test_tool_runtime_with_middleware.TestMiddleware.after_model",474,474,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_injected_runtime_create_agent.py"
"runtime",2,3,3,"method test_hook_config_decorator_on_class_method.JumpMiddleware.before_model",175,175,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",2,3,3,"method test_hook_config_decorator_on_class_method.JumpMiddleware.after_model",181,181,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",2,3,3,"method test_get_can_jump_to_only_overridden_methods.SyncOnlyMiddleware.before_model",489,489,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",2,3,3,"method test_get_can_jump_to_only_overridden_methods.AsyncOnlyMiddleware.aafter_model",501,501,"Function aafter_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_decorators.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopOne.before_model",76,76,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopTwo.before_model",80,80,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopThree.before_model",84,84,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopFour.after_model",88,88,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopFive.after_model",92,92,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopSix.after_model",96,96,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopSeven.before_model",100,100,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopSeven.after_model",103,103,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopEight.before_model",107,107,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopEight.after_model",110,110,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopNine.before_model",114,114,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopNine.after_model",117,117,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopTen.before_model",121,121,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopTen.after_model",131,131,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopEleven.before_model",135,135,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_diagram.NoopEleven.after_model",145,145,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_invoke.NoopSeven.before_model",263,263,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_invoke.NoopSeven.after_model",274,274,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_invoke.NoopEight.before_model",278,278,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_invoke.NoopEight.after_model",289,289,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_jump.NoopSeven.before_model",364,364,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_jump.NoopSeven.after_model",375,375,"Function after_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
"runtime",2,3,3,"method test_create_agent_jump.NoopEight.before_model",380,380,"Function before_model","/home/runner/work/langchain/langchain/libs/langchain_v1/tests/unit_tests/agents/test_middleware_agent.py"
