"col0","col1","col2","col3","col4","col5"
"for(...;...;...) ...",1,7750,7750,"ggml_compute_forward_pad_reflect_1d","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",5,7709,7717,"ggml_compute_forward_pad","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,7711,7712,"ggml_compute_forward_pad","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,7715,7716,"ggml_compute_forward_pad","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7682,7699,"ggml_compute_forward_pad_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7683,7698,"ggml_compute_forward_pad_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7684,7697,"ggml_compute_forward_pad_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7685,7696,"ggml_compute_forward_pad_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7694,7695,"ggml_compute_forward_pad_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",3,7690,7693,"ggml_compute_forward_pad_f32","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",5,7640,7648,"ggml_compute_forward_upscale","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,7642,7643,"ggml_compute_forward_upscale","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,7646,7647,"ggml_compute_forward_upscale","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",3,7519,7522,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7525,7542,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7526,7541,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7528,7540,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7530,7539,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,7532,7538,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7543,7583,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7544,7582,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7546,7581,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",8,7548,7580,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",14,7559,7579,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7629,7630,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",5,7584,7628,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7597,7627,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7599,7626,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,7601,7625,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",7,7606,7624,"ggml_compute_forward_upscale_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7384,7385,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"while (...) ...",4,7414,7491,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7415,7486,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",8,7423,7461,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7429,7430,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7435,7436,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7441,7442,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",7,7433,7447,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7428,7448,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7451,7452,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7457,7458,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7459,7460,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7483,7484,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",2,7462,7482,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7466,7467,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7472,7473,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7476,7477,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7478,7479,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7470,7480,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7465,7481,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",4,7417,7485,"ggml_compute_forward_pool_2d_back","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7307,7308,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"while (...) ...",3,7332,7369,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7333,7365,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",8,7335,7364,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,7337,7340,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,7353,7356,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",5,7349,7357,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7346,7358,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",7,7360,7363,"ggml_compute_forward_pool_2d","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7240,7241,"ggml_compute_forward_pool_1d_sk_p0","ggml/src/ggml-cpu/ops.cpp"
"while (...) ...",5,7250,7276,"ggml_compute_forward_pool_1d_sk_p0","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",5,7253,7272,"ggml_compute_forward_pool_1d_sk_p0","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,7254,7257,"ggml_compute_forward_pool_1d_sk_p0","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,7259,7266,"ggml_compute_forward_pool_1d_sk_p0","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,7261,7264,"ggml_compute_forward_pool_1d_sk_p0","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",7,7268,7271,"ggml_compute_forward_pool_1d_sk_p0","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7217,7218,"ggml_compute_forward_conv_2d_dw","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7223,7224,"ggml_compute_forward_conv_2d_dw","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",2,7219,7222,"ggml_compute_forward_conv_2d_dw","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,7163,7188,"ggml_compute_forward_conv_2d_dw_whcn","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7168,7187,"ggml_compute_forward_conv_2d_dw_whcn","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,7169,7186,"ggml_compute_forward_conv_2d_dw_whcn","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7174,7175,"ggml_compute_forward_conv_2d_dw_whcn","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7179,7180,"ggml_compute_forward_conv_2d_dw_whcn","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7177,7183,"ggml_compute_forward_conv_2d_dw_whcn","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7172,7184,"ggml_compute_forward_conv_2d_dw_whcn","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,7098,7147,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",5,7101,7146,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,7108,7125,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7112,7113,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7117,7118,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",5,7115,7122,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7110,7123,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,7129,7145,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7133,7134,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,7138,7139,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7136,7142,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,7131,7143,"ggml_compute_forward_conv_2d_dw_cwhn","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",4,6979,7013,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6986,6995,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6987,6994,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6990,6993,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6991,6992,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7002,7009,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,7003,7008,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7006,7007,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,6983,6996,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,7000,7010,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,7032,7048,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7035,7047,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,7036,7046,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,7038,7045,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,7039,7044,"ggml_compute_forward_conv_transpose_2d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",15,6868,6944,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",8,6877,6915,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6887,6914,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6888,6913,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6889,6912,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",8,6890,6911,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6898,6899,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",3,6900,6903,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6907,6908,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6909,6910,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",8,6929,6943,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,6938,6942,"ggml_compute_forward_conv_3d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",16,6725,6800,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",6,6737,6769,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6745,6768,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6746,6767,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",7,6747,6766,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6754,6755,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",2,6756,6758,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6762,6763,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6764,6765,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",5,6789,6799,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6795,6798,"ggml_compute_forward_conv_2d_impl","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,6618,6630,"ggml_compute_forward_im2col_3d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6620,6621,"ggml_compute_forward_im2col_3d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6624,6625,"ggml_compute_forward_im2col_3d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6628,6629,"ggml_compute_forward_im2col_3d","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6580,6609,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6581,6608,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6582,6607,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6583,6606,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6584,6605,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6590,6604,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6591,6603,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,6592,6602,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6597,6598,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",2,6599,6601,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,6577,6610,"ggml_compute_forward_im2col_3d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6489,6518,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6490,6517,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6491,6516,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6492,6515,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6493,6514,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6499,6513,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6500,6512,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,6501,6511,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6506,6507,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",2,6508,6510,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,6486,6519,"ggml_compute_forward_im2col_3d_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6382,6426,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6383,6425,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6384,6424,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,6385,6423,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6389,6420,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6394,6395,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6409,6410,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",3,6401,6408,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6404,6405,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6413,6414,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",8,6390,6419,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,6379,6427,"ggml_compute_forward_im2col_back_f32","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,6320,6332,"ggml_compute_forward_im2col","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6322,6323,"ggml_compute_forward_im2col","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6326,6327,"ggml_compute_forward_im2col","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6330,6331,"ggml_compute_forward_im2col","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6289,6312,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6290,6311,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6291,6310,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6292,6309,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6298,6308,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6299,6307,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6303,6304,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6305,6306,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,6286,6313,"ggml_compute_forward_im2col_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6211,6234,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6212,6233,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6213,6232,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6214,6231,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6220,6230,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6221,6229,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6225,6226,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,6227,6228,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,6208,6235,"ggml_compute_forward_im2col_f32","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,6148,6160,"ggml_compute_forward_conv_transpose_1d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6150,6151,"ggml_compute_forward_conv_transpose_1d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6154,6155,"ggml_compute_forward_conv_transpose_1d","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,6158,6159,"ggml_compute_forward_conv_transpose_1d","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",4,6075,6107,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6082,6089,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6083,6088,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6086,6087,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,6098,6102,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6100,6101,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,6079,6090,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,6094,6103,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6126,6138,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,6129,6137,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6131,6136,"ggml_compute_forward_conv_transpose_1d_f32","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",4,5987,6019,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,5994,6001,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,5995,6000,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,5998,5999,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,6010,6014,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,6012,6013,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",2,5991,6002,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",3,6006,6015,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6038,6050,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",2,6041,6049,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",3,6043,6048,"ggml_compute_forward_conv_transpose_1d_f16_f32","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,5948,5960,"ggml_compute_forward_rope_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,5950,5951,"ggml_compute_forward_rope_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,5954,5955,"ggml_compute_forward_rope_back","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,5958,5959,"ggml_compute_forward_rope_back","ggml/src/ggml-cpu/ops.cpp"
"switch (...) ... ",8,5924,5936,"ggml_compute_forward_rope","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,5926,5927,"ggml_compute_forward_rope","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,5930,5931,"ggml_compute_forward_rope","ggml/src/ggml-cpu/ops.cpp"
"{ ... }",1,5934,5935,"ggml_compute_forward_rope","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,5794,5795,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,5798,5799,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",3,5803,5806,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",1,5816,5914,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"for(...;...;...) ...",4,5817,5913,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",2,5820,5822,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",5,5824,5831,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,5838,5871,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,5872,5885,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,5839,5854,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
"if (...) ... ",1,5855,5870,"ggml_compute_forward_rope_f16","ggml/src/ggml-cpu/ops.cpp"
